order_id,customer_id,product_id,order_date,quantity,unit_price,discount,shipping_cost,region,sales_channel,payment_method
O016829,C00492,P0066,2024-02-10,2,718.11,0.0,7.96,West,Online,Debit Card
O016830,C01207,P0086,2024-09-01,1,172.17,0.15,4.19,West,Online,Credit Card
O016831,C02039,P0026,2024-07-08,1,141.49,0.15,24.5,South,Partner,Bank Transfer
O016832,C00009,P0053,2025-10-28,1,316.62,0.0,9.64,West,Retail Store,PayPal
O016833,C00312,P0052,2024-09-24,1,120.9,0.0,5.62,North,Partner,Debit Card
O016834,C00169,P0006,2024-10-02,3,877.9,0.05,16.57,North,Retail Store,Credit Card
O016835,C01912,P0039,2024-09-09,2,393.4,0.05,17.93,Central,Retail Store,Bank Transfer
O016836,C00594,P0051,2025-06-30,2,320.03,0.0,9.64,South,Partner,Credit Card
O016837,C00671,P0079,2025-11-17,1,95.49,0.05,19.84,North,Online,Credit Card
O016838,C00863,P0007,2024-02-08,1,787.65,0.1,8.78,East,Partner,PayPal
O016839,C00596,P0019,2024-10-12,1,530.25,0.0,15.78,East,Retail Store,Debit Card
O016840,C01069,P0082,2024-02-04,1,167.02,0.05,20.02,South,Online,PayPal
O016841,C02491,P0022,2024-04-11,2,910.71,0.0,23.39,South,Partner,Debit Card
O016842,C01037,P0016,2025-07-11,3,377.26,0.0,17.84,South,Online,Debit Card
O016843,C00459,P0010,2024-02-01,1,366.28,0.2,18.0,North,Online,Bank Transfer
O016844,C00982,P0067,2024-01-31,2,435.6,0.1,23.93,West,Partner,PayPal
O016845,C00618,P0025,2025-04-26,2,27.18,0.0,7.98,South,Online,Debit Card
O016846,C00129,P0071,2025-10-27,2,111.79,0.0,22.26,North,Online,Debit Card
O016847,C01122,P0047,2024-02-24,1,601.35,0.15,17.68,Central,Retail Store,Bank Transfer
O016848,C01933,P0073,2025-01-22,4,162.4,0.0,14.47,East,Partner,Credit Card
O016849,C00716,P0066,2024-08-01,1,718.11,0.0,4.95,Central,Online,Bank Transfer
O016850,C01000,P0083,2025-02-06,3,64.02,0.15,22.82,East,Partner,Debit Card
O016851,C01976,P0066,2024-09-10,2,718.11,0.2,18.36,Central,Online,Debit Card
O016852,C02261,P0008,2025-09-14,1,967.68,0.1,6.05,West,Retail Store,PayPal
O016853,C00684,P0008,2025-01-10,1,967.68,0.2,20.14,West,Partner,PayPal
O016854,C01758,P0008,2024-03-15,2,967.68,0.2,19.56,East,Online,Bank Transfer
O016855,C01567,P0048,2025-12-18,2,134.14,0.15,2.84,West,Online,Debit Card
O016856,C00128,P0020,2025-09-30,5,797.9,0.0,9.47,Central,Online,Credit Card
O016857,C00792,P0026,2025-05-30,3,141.49,0.0,16.32,East,Online,PayPal
O016858,C01020,P0042,2025-03-25,3,68.63,0.15,7.35,North,Online,Bank Transfer
O016859,C01960,P0013,2025-02-12,6,310.93,0.05,18.18,West,Retail Store,Credit Card
O016860,C00884,P0008,2024-11-15,1,967.68,0.2,10.71,North,Online,Debit Card
O016861,C01021,P0071,2024-09-13,1,111.79,0.0,8.6,West,Online,PayPal
O016862,C00685,P0046,2024-02-06,4,527.57,0.0,5.07,Central,Online,Debit Card
O016863,C00068,P0051,2025-12-04,1,320.03,0.05,14.09,Central,Online,Credit Card
O016864,C00060,P0056,2025-11-18,2,239.61,0.0,10.93,South,Retail Store,Credit Card
O016865,C00444,P0047,2025-05-20,1,601.35,0.15,8.33,South,Online,PayPal
O016866,C02155,P0013,2025-06-29,1,310.93,0.0,16.06,North,Retail Store,Bank Transfer
O016867,C01921,P0052,2025-03-31,5,120.9,0.05,19.32,West,Online,PayPal
O016868,C00270,P0052,2025-11-11,1,120.9,0.2,3.51,South,Online,PayPal
O016869,C01301,P0026,2024-07-13,3,141.49,0.15,19.45,North,Online,Bank Transfer
O016870,C01953,P0057,2024-11-07,2,363.62,0.05,2.55,West,Online,Bank Transfer
O016871,C00460,P0028,2025-03-09,1,406.01,0.2,22.97,North,Online,Bank Transfer
O016872,C01674,P0018,2025-01-15,4,159.0,0.0,9.45,Central,Online,Bank Transfer
O016873,C02265,P0084,2025-02-23,1,185.31,0.1,24.5,West,Online,Credit Card
O016874,C01895,P0014,2025-04-18,1,1303.2,0.0,3.91,East,Online,Bank Transfer
O016875,C00484,P0048,2024-01-05,1,134.14,0.1,11.17,West,Online,PayPal
O016876,C02120,P0034,2024-08-26,2,186.26,0.0,23.14,Central,Online,Credit Card
O016877,C01520,P0028,2024-12-30,3,406.01,0.2,21.31,Central,Online,Bank Transfer
O016878,C01574,P0055,2025-03-29,5,163.36,0.2,21.62,Central,Retail Store,Bank Transfer
O016879,C02395,P0046,2025-06-18,2,527.57,0.0,24.61,Central,Partner,Debit Card
O016880,C02334,P0053,2024-05-31,3,316.62,0.2,6.01,West,Online,Bank Transfer
O016881,C00696,P0057,2024-02-22,2,363.62,0.0,21.18,West,Retail Store,PayPal
O016882,C01615,P0001,2024-10-09,2,171.14,0.0,23.83,South,Online,Bank Transfer
O016883,C00404,P0072,2024-04-16,3,12.41,0.15,21.67,Central,Retail Store,Bank Transfer
O016884,C00824,P0010,2024-05-27,1,366.28,0.1,20.07,East,Online,Debit Card
O016885,C00362,P0056,2025-03-20,4,239.61,0.0,23.28,West,Online,Credit Card
O016886,C01933,P0022,2025-11-23,1,910.71,0.0,8.41,East,Online,PayPal
O016887,C02037,P0001,2025-08-06,1,171.14,0.1,17.47,North,Retail Store,Bank Transfer
O016888,C02083,P0082,2025-08-24,1,167.02,0.0,20.45,East,Retail Store,Debit Card
O016889,C00366,P0017,2025-05-24,3,1003.97,0.0,11.87,South,Retail Store,Bank Transfer
O016890,C02449,P0026,2024-10-05,3,141.49,0.0,11.79,North,Online,Credit Card
O016891,C00835,P0067,2024-09-01,1,435.6,0.05,9.84,East,Online,PayPal
O016892,C01674,P0012,2025-10-15,2,436.24,0.0,7.41,Central,Partner,Bank Transfer
O016893,C01828,P0066,2024-10-18,1,718.11,0.0,11.34,Central,Partner,Bank Transfer
O016894,C00589,P0052,2024-07-22,2,120.9,0.05,18.34,North,Retail Store,Credit Card
O016895,C00210,P0080,2025-09-06,1,6.16,0.0,22.76,North,Online,Bank Transfer
O016896,C00125,P0063,2024-06-05,3,117.97,0.0,20.06,South,Online,Debit Card
O016897,C01960,P0069,2025-06-14,2,30.77,0.0,9.0,West,Retail Store,Bank Transfer
O016898,C00209,P0015,2025-09-13,1,959.82,0.1,7.75,North,Online,Credit Card
O016899,C00710,P0053,2024-12-02,2,316.62,0.2,21.05,West,Retail Store,Credit Card
O016900,C01797,P0039,2024-01-17,1,393.4,0.0,17.18,West,Retail Store,Bank Transfer
O016901,C02169,P0046,2025-06-30,2,527.57,0.15,6.83,West,Retail Store,PayPal
O016902,C01584,P0078,2025-04-19,3,210.4,0.15,4.07,East,Retail Store,PayPal
O016903,C01231,P0026,2025-04-05,3,141.49,0.1,7.67,Central,Online,Debit Card
O016904,C01372,P0048,2024-02-29,1,134.14,0.0,15.21,North,Online,Bank Transfer
O016905,C01677,P0080,2025-08-24,1,6.16,0.1,16.08,North,Online,PayPal
O016906,C00127,P0077,2024-08-31,1,70.81,0.0,10.49,Central,Retail Store,Bank Transfer
O016907,C00558,P0045,2024-06-22,1,149.31,0.2,23.98,North,Partner,Debit Card
O016908,C01151,P0085,2024-05-19,1,128.94,0.0,9.65,West,Partner,Bank Transfer
O016909,C01858,P0029,2025-02-23,1,306.49,0.2,14.12,East,Online,PayPal
O016910,C00942,P0088,2025-11-29,2,89.32,0.15,6.74,East,Online,Credit Card
O016911,C01271,P0058,2024-10-26,1,524.63,0.0,18.14,West,Partner,Debit Card
O016912,C01315,P0007,2025-08-25,2,787.65,0.05,20.3,East,Online,Credit Card
O016913,C02035,P0040,2025-04-21,2,255.42,0.05,22.72,West,Online,Debit Card
O016914,C00018,P0046,2024-09-11,4,527.57,0.0,16.51,East,Online,Bank Transfer
O016915,C00908,P0053,2024-10-29,5,316.62,0.0,12.0,South,Online,Bank Transfer
O016916,C01417,P0082,2024-05-11,2,167.02,0.0,10.16,North,Partner,PayPal
O016917,C01733,P0076,2024-12-20,2,145.15,0.1,24.47,East,Online,Debit Card
O016918,C01252,P0055,2024-05-30,1,163.36,0.05,24.83,East,Online,Bank Transfer
O016919,C01361,P0068,2024-06-03,3,236.64,0.0,8.2,Central,Online,Debit Card
O016920,C00411,P0049,2024-07-26,1,63.33,0.0,4.31,South,Partner,Credit Card
O016921,C02154,P0025,2025-03-11,1,27.18,0.0,10.93,Central,Partner,Credit Card
O016922,C00963,P0043,2025-04-13,1,255.64,0.05,13.83,South,Retail Store,Bank Transfer
O016923,C01813,P0022,2025-05-09,1,910.71,0.0,13.82,South,Partner,PayPal
O016924,C02044,P0054,2024-03-29,1,289.95,0.15,7.16,North,Online,PayPal
O016925,C01498,P0041,2025-07-09,2,93.16,0.0,11.45,East,Online,Debit Card
O016926,C00880,P0038,2024-10-06,2,323.52,0.1,20.45,South,Online,Credit Card
O016927,C01974,P0055,2024-01-22,1,163.36,0.1,18.89,East,Retail Store,Debit Card
O016928,C00428,P0055,2024-10-04,1,163.36,0.0,17.7,Central,Online,Bank Transfer
O016929,C00303,P0012,2025-06-05,1,436.24,0.15,9.1,East,Retail Store,Credit Card
O016930,C01631,P0030,2024-06-09,2,490.45,0.0,17.06,West,Partner,Debit Card
O016931,C00567,P0012,2024-09-01,1,436.24,0.0,13.97,East,Retail Store,Bank Transfer
O016932,C01663,P0024,2025-07-30,2,774.35,0.0,15.27,Central,Retail Store,Bank Transfer
O016933,C00358,P0079,2024-08-23,1,95.49,0.0,8.41,East,Online,Credit Card
O016934,C02401,P0062,2024-12-08,3,692.95,0.0,10.46,South,Online,Debit Card
O016935,C01580,P0005,2025-10-06,1,916.2,0.0,19.35,East,Retail Store,PayPal
O016936,C00237,P0069,2025-11-19,4,30.77,0.0,21.74,South,Retail Store,Bank Transfer
O016937,C02024,P0028,2025-09-26,3,406.01,0.2,11.86,North,Online,Bank Transfer
O016938,C01177,P0027,2024-03-31,3,319.74,0.05,7.7,West,Online,Credit Card
O016939,C01525,P0072,2024-09-18,1,12.41,0.0,15.14,East,Retail Store,PayPal
O016940,C01388,P0075,2025-06-11,1,44.45,0.05,7.41,North,Partner,Debit Card
O016941,C00120,P0074,2025-06-21,3,18.14,0.2,19.33,East,Online,Debit Card
O016942,C00998,P0031,2025-12-30,6,350.4,0.2,6.49,North,Online,Debit Card
O016943,C00173,P0055,2024-01-20,2,163.36,0.1,9.47,East,Online,Bank Transfer
O016944,C01478,P0035,2025-03-01,3,137.3,0.0,6.22,West,Retail Store,Debit Card
O016945,C00923,P0053,2024-03-25,1,316.62,0.2,3.72,Central,Online,Credit Card
O016946,C01193,P0016,2024-11-02,3,377.26,0.1,20.21,South,Retail Store,Credit Card
O016947,C01951,P0070,2025-01-23,1,123.58,0.0,6.74,North,Partner,Debit Card
O016948,C01752,P0010,2024-09-04,1,366.28,0.1,14.18,South,Online,Credit Card
O016949,C00723,P0016,2024-10-15,1,377.26,0.0,9.96,North,Retail Store,Bank Transfer
O016950,C00902,P0073,2024-12-06,2,162.4,0.15,10.82,North,Online,Bank Transfer
O016951,C02131,P0043,2025-06-11,1,255.64,0.0,7.32,North,Retail Store,Debit Card
O016952,C01855,P0058,2024-05-10,1,524.63,0.1,19.79,Central,Online,Credit Card
O016953,C00879,P0071,2024-05-29,2,111.79,0.1,6.17,North,Online,Credit Card
O016954,C00542,P0013,2025-03-03,3,310.93,0.0,5.09,West,Partner,Credit Card
O016955,C00701,P0069,2024-02-12,3,30.77,0.0,23.41,East,Online,PayPal
O016956,C01966,P0040,2024-02-19,2,255.42,0.0,17.2,East,Online,PayPal
O016957,C00403,P0032,2024-10-16,2,175.67,0.2,4.8,East,Online,PayPal
O016958,C00886,P0083,2024-04-05,4,64.02,0.0,3.04,North,Online,Credit Card
O016959,C02085,P0021,2024-01-11,2,747.29,0.0,3.26,East,Retail Store,PayPal
O016960,,P0051,2024-05-14,1,320.03,0.05,4.99,East,Partner,PayPal
O016961,C01196,P0060,2025-06-01,2,227.84,0.0,4.55,Central,Online,PayPal
O016962,C02384,P0057,2025-05-03,1,363.62,0.0,10.03,East,Retail Store,Debit Card
O016963,C02193,P0076,2024-04-26,1,145.15,0.0,7.26,West,Partner,Debit Card
O016964,C00255,P0003,2025-01-02,6,377.97,0.2,22.84,North,Online,Bank Transfer
O016965,C00497,P0018,2025-03-28,1,159.0,0.2,14.63,East,Online,Bank Transfer
O016966,C00074,P0027,2025-11-06,1,319.74,0.1,15.67,Central,Online,Debit Card
O016967,C01622,P0048,2024-11-16,2,134.14,0.15,2.57,North,Retail Store,Credit Card
O016968,C01947,P0056,2025-08-31,3,239.61,0.0,15.31,East,Partner,PayPal
O016969,C00340,P0062,2024-10-16,2,692.95,0.15,3.85,North,Retail Store,PayPal
O016970,C01326,P0021,2025-03-19,1,747.29,0.0,22.75,South,Online,PayPal
O016971,C02469,P0045,2024-03-03,2,149.31,0.0,9.57,East,Online,Bank Transfer
O016972,C00297,P0062,2024-05-13,1,692.95,0.05,18.5,West,Online,Debit Card
O016973,C02382,P0035,2025-08-30,2,137.3,0.05,24.5,Central,Partner,PayPal
O016974,C00707,P0039,2025-11-18,3,393.4,0.0,20.55,South,Partner,PayPal
O016975,C01988,P0028,2025-05-02,1,406.01,0.0,16.78,East,Partner,Debit Card
O016976,C00634,P0001,2025-01-04,1,171.14,0.0,19.57,East,Online,Debit Card
O016977,C00147,P0081,2025-08-03,1,51.36,0.0,23.52,West,Online,PayPal
O016978,C00303,P0069,2025-03-30,2,30.77,0.1,19.97,East,Online,PayPal
O016979,C00446,P0015,2025-09-11,2,959.82,0.0,20.66,Central,Online,PayPal
O016980,C02270,P0028,2024-12-30,1,406.01,0.15,8.76,East,Online,Debit Card
O016981,C01971,P0017,2024-01-29,4,1003.97,0.0,14.94,North,Online,Debit Card
O016982,C00647,P0038,2024-01-24,1,323.52,0.05,17.64,West,Online,Bank Transfer
O016983,C01541,P0037,2024-06-26,2,147.84,0.0,22.79,West,Online,Debit Card
O016984,C01460,P0039,2024-01-14,2,393.4,0.0,18.64,West,Online,Bank Transfer
O016985,C01812,P0046,2025-02-21,2,527.57,0.1,15.4,West,Retail Store,Bank Transfer
O016986,C00286,P0029,2025-09-17,1,306.49,0.0,9.15,North,Retail Store,Debit Card
O016987,C00431,P0021,2024-06-07,2,747.29,0.05,16.18,North,Online,PayPal
O016988,C00501,P0027,2024-03-10,4,319.74,0.0,15.98,West,Retail Store,Debit Card
O016989,C01278,P0038,2025-06-18,1,323.52,0.0,8.35,Central,Online,Bank Transfer
O016990,C00612,P0086,2025-01-04,1,172.17,0.0,21.46,West,Partner,Credit Card
O016991,C00913,P0063,2024-04-24,1,117.97,0.0,21.25,West,Online,PayPal
O016992,C01056,P0035,2025-06-24,1,137.3,0.0,8.95,South,Online,Credit Card
O016993,C01832,P0052,2024-12-27,4,120.9,0.05,20.28,West,Online,Debit Card
O016994,C01620,P0031,2025-12-20,1,350.4,0.0,4.22,West,Online,Credit Card
O016995,C01861,P0011,2025-02-11,1,620.88,0.0,19.23,West,Online,Debit Card
O016996,C01324,P0034,2024-02-09,1,186.26,0.0,19.87,South,Online,Credit Card
O016997,C00863,P0005,2024-07-21,6,916.2,0.2,10.34,East,Online,Credit Card
O016998,C01375,P0069,2024-04-07,1,30.77,0.05,14.2,South,Online,PayPal
O016999,C01830,P0074,2024-12-20,2,18.14,0.05,6.22,South,Online,PayPal
O017000,C00210,P0061,2024-12-09,1,549.96,0.0,21.65,North,Online,Credit Card
O017001,C01499,P0018,2025-06-22,1,159.0,0.0,21.59,South,Online,Bank Transfer
O017002,C02499,P0008,2025-08-16,1,967.68,0.0,18.45,Central,Partner,PayPal
O017003,C00250,P0083,2024-02-14,2,64.02,0.0,10.07,Central,Online,Bank Transfer
O017004,C01694,P0066,2024-08-13,4,718.11,0.05,19.0,North,Retail Store,Credit Card
O017005,C01782,P0045,2025-05-03,1,149.31,0.1,18.56,Central,Online,Credit Card
O017006,C02143,P0045,2025-02-03,1,149.31,0.0,12.66,West,Online,Bank Transfer
O017007,C01379,P0050,2025-10-01,1,668.03,0.0,20.76,South,Retail Store,Bank Transfer
O017008,C00021,P0010,2025-03-16,1,366.28,0.0,11.84,West,Online,Debit Card
O017009,C00845,P0057,2024-07-31,1,363.62,0.0,18.65,North,Partner,Credit Card
O017010,C00568,P0049,2025-03-12,1,63.33,0.0,20.17,East,Online,Bank Transfer
O017011,C01670,P0017,2025-05-28,3,1003.97,0.0,21.63,Central,Retail Store,Bank Transfer
O017012,C00155,P0086,2025-06-01,2,172.17,0.15,13.68,Central,Online,Bank Transfer
O017013,C01719,P0020,2024-05-18,2,797.9,0.05,12.64,Central,Online,Bank Transfer
O017014,C00666,P0054,2025-01-09,2,289.95,0.0,10.45,North,Retail Store,Bank Transfer
O017015,C01877,P0044,2024-02-25,1,236.62,0.2,14.81,West,Online,PayPal
O017016,C00385,P0080,2024-04-03,5,6.16,0.2,20.15,West,Partner,Credit Card
O017017,C01877,P0041,2025-08-13,2,93.16,0.0,23.5,West,Online,PayPal
O017018,C01248,P0056,2024-11-24,5,239.61,0.05,7.62,North,Online,Debit Card
O017019,C01370,P0003,2025-05-24,1,377.97,0.15,4.38,South,Partner,Bank Transfer
O017020,C01491,P0002,2025-02-22,1,1224.79,0.0,13.84,South,Online,Debit Card
O017021,C00116,P0002,2024-10-14,1,1224.79,0.1,15.79,Central,Online,Debit Card
O017022,C02394,P0010,2025-05-22,1,366.28,0.05,4.0,North,Online,Credit Card
O017023,C01503,P0061,2025-05-07,1,549.96,0.0,19.5,North,Online,Credit Card
O017024,C02024,P0018,2025-08-18,2,159.0,0.05,12.71,North,Online,Debit Card
O017025,C01055,P0013,2024-03-02,1,310.93,0.05,8.61,Central,Online,Credit Card
O017026,C01728,P0001,2024-02-21,4,171.14,0.0,18.28,Central,Online,Bank Transfer
O017027,C01997,P0047,2024-03-22,1,601.35,0.2,3.85,Central,Partner,Credit Card
O017028,C00255,P0031,2024-02-18,2,350.4,0.0,16.53,North,Partner,Bank Transfer
O017029,C01856,P0072,2024-02-02,1,12.41,0.15,13.06,South,Online,PayPal
O017030,C00094,P0064,2025-11-24,2,131.5,0.0,11.47,East,Online,Credit Card
O017031,C01956,P0053,2024-09-22,1,316.62,0.15,3.12,Central,Online,Debit Card
O017032,C01689,P0056,2025-06-22,1,239.61,0.15,15.37,West,Online,Credit Card
O017033,C02353,P0015,2025-03-12,1,959.82,0.1,17.3,West,Online,Bank Transfer
O017034,C02361,P0024,2025-11-30,2,774.35,0.0,6.27,North,Retail Store,Bank Transfer
O017035,C02367,P0026,2024-06-13,1,141.49,0.2,20.39,North,Retail Store,Credit Card
O017036,C02149,P0038,2025-01-10,1,323.52,0.15,6.79,East,Retail Store,PayPal
O017037,C00607,P0004,2024-12-11,5,778.99,0.2,13.32,South,Retail Store,Bank Transfer
O017038,C00859,P0069,2025-04-06,1,30.77,0.05,16.42,East,Partner,Debit Card
O017039,C01453,P0081,2025-05-07,4,51.36,0.05,17.98,Central,Partner,PayPal
O017040,C00100,P0025,2024-04-07,3,27.18,0.05,21.8,North,Online,Bank Transfer
O017041,C00225,P0077,2024-07-27,2,70.81,0.0,23.89,South,Online,Bank Transfer
O017042,C01268,P0022,2024-11-27,1,910.71,0.05,5.49,East,Retail Store,Credit Card
O017043,C02478,P0082,2024-07-29,2,167.02,0.05,16.9,West,Retail Store,Bank Transfer
O017044,C00769,P0017,2025-05-11,1,1003.97,0.0,19.82,South,Online,Credit Card
O017045,C00323,P0035,2025-09-10,4,137.3,0.0,15.25,West,Online,Bank Transfer
O017046,C00062,P0076,2025-04-17,2,145.15,0.0,19.26,South,Online,Debit Card
O017047,C02134,P0077,2025-05-02,2,70.81,0.0,17.9,East,Online,Bank Transfer
O017048,C00049,P0002,2025-07-24,2,1224.79,0.0,3.97,East,Online,Bank Transfer
O017049,C01105,P0002,2025-03-08,2,1224.79,0.1,18.25,Central,Online,PayPal
O017050,C00584,P0047,2025-08-01,2,601.35,0.0,7.59,South,Online,PayPal
O017051,C01177,P0053,2025-02-04,2,316.62,0.15,7.9,West,Online,Bank Transfer
O017052,C00413,P0021,2024-01-26,2,747.29,0.15,23.74,Central,Online,Bank Transfer
O017053,C01785,P0065,2025-05-22,1,179.07,0.05,6.98,West,Online,Credit Card
O017054,C02243,P0036,2024-10-14,3,250.91,0.2,5.0,East,Online,Credit Card
O017055,C00217,P0054,2025-05-05,1,289.95,0.0,6.81,South,Online,PayPal
O017056,C01068,P0076,2025-04-18,1,145.15,0.0,21.69,North,Retail Store,Bank Transfer
O017057,C00429,P0028,2025-01-14,1,406.01,0.15,16.1,South,Retail Store,Debit Card
O017058,C02036,P0042,2025-08-02,1,68.63,0.0,8.05,South,Online,Bank Transfer
O017059,C00130,P0022,2025-08-13,1,910.71,0.15,11.84,East,Online,Bank Transfer
O017060,C00046,P0008,2024-05-13,4,967.68,0.0,16.15,West,Retail Store,PayPal
O017061,C01566,P0076,2024-09-24,3,145.15,0.05,18.11,East,Partner,Bank Transfer
O017062,C01378,P0032,2025-04-06,1,175.67,0.1,9.31,East,Online,Debit Card
O017063,C00979,P0041,2025-12-25,1,93.16,0.1,12.53,East,Retail Store,PayPal
O017064,C01640,P0080,2024-10-08,1,6.16,0.2,20.63,Central,Online,Debit Card
O017065,C00307,P0007,2025-07-20,5,787.65,0.0,18.88,East,Partner,Debit Card
O017066,C01697,P0050,2024-05-07,3,668.03,0.0,24.99,North,Online,Debit Card
O017067,C00550,P0024,2025-01-10,2,774.35,0.05,11.61,West,Online,Credit Card
O017068,C02104,P0007,2024-03-15,3,787.65,0.1,3.91,West,Online,Credit Card
O017069,C00217,P0084,2024-05-02,3,185.31,0.05,11.17,South,Online,PayPal
O017070,C01690,P0027,2025-08-11,2,319.74,0.0,10.1,West,Online,Bank Transfer
O017071,C02087,P0048,2025-04-26,1,134.14,0.15,12.42,North,Partner,Debit Card
O017072,C02265,P0044,2024-09-17,1,236.62,0.0,12.85,West,Online,Debit Card
O017073,C00357,P0012,2025-02-26,1,436.24,0.1,4.41,North,Online,PayPal
O017074,C01969,P0013,2025-11-18,2,310.93,0.0,16.39,South,Online,Debit Card
O017075,C01557,P0087,2024-02-01,2,50.59,0.05,2.92,West,Partner,Credit Card
O017076,C01920,P0040,2025-11-22,1,255.42,0.0,7.62,East,Online,Debit Card
O017077,C01127,P0042,2024-01-01,1,68.63,0.0,21.51,North,Online,Credit Card
O017078,C01595,P0056,2025-12-04,2,239.61,0.2,2.89,West,Online,Credit Card
O017079,C00667,P0070,2024-06-18,3,123.58,0.2,20.11,South,Retail Store,Credit Card
O017080,C01884,P0059,2024-06-17,3,534.37,0.0,3.08,West,Partner,PayPal
O017081,C00856,P0054,2025-12-04,2,289.95,0.1,9.76,North,Partner,Debit Card
O017082,C00675,P0073,2024-05-24,2,162.4,0.0,19.63,East,Online,Debit Card
O017083,C01319,P0080,2025-07-06,5,6.16,0.2,19.6,North,Online,Debit Card
O017084,C01280,P0018,2025-12-12,3,159.0,0.1,2.57,East,Online,Credit Card
O017085,C02416,P0014,2024-10-06,3,1303.2,0.05,20.53,Central,Online,Debit Card
O017086,C02208,P0080,2024-08-08,2,6.16,0.15,3.4,Central,Partner,Debit Card
O017087,C00996,P0017,2025-05-31,1,1003.97,0.0,18.97,North,Online,Debit Card
O017088,C00926,P0075,2024-12-09,1,44.45,0.05,6.79,North,Online,Bank Transfer
O017089,C00089,P0019,2024-05-20,1,530.25,0.0,4.52,Central,Online,Bank Transfer
O017090,C02042,P0021,2025-07-02,2,747.29,0.1,8.87,East,Retail Store,Credit Card
O017091,C01102,P0011,2024-02-06,3,620.88,0.2,14.44,Central,Online,Debit Card
O017092,C02468,P0070,2025-07-22,1,123.58,0.05,24.47,North,Online,Credit Card
O017093,C01973,P0078,2025-02-09,2,210.4,0.2,7.21,South,Online,PayPal
O017094,C02316,P0038,2024-10-23,1,323.52,0.05,9.91,North,Online,PayPal
O017095,C00440,P0001,2025-09-20,1,171.14,0.15,8.95,North,Online,Credit Card
O017096,C00487,P0078,2025-06-29,3,210.4,0.0,3.43,North,Online,Credit Card
O017097,C01571,P0082,2024-01-22,2,167.02,0.0,13.91,East,Online,Credit Card
O017098,C00867,P0045,2025-09-29,2,149.31,0.0,15.61,North,Online,Bank Transfer
O017099,C01501,P0051,2025-07-24,1,320.03,0.0,19.05,East,Partner,PayPal
O017100,C02489,P0064,2024-05-30,2,131.5,0.0,8.12,East,Retail Store,Debit Card
O017101,C01176,P0028,2025-09-24,2,406.01,0.15,8.21,East,Online,PayPal
O017102,C00865,P0016,2025-05-01,1,377.26,0.1,5.68,East,Online,Credit Card
O017103,C01778,P0022,2024-08-10,1,910.71,0.05,15.21,East,Online,Bank Transfer
O017104,C01053,P0023,2025-03-30,3,485.17,0.0,21.51,Central,Online,PayPal
O017105,C01499,P0044,2025-10-31,4,236.62,0.1,24.57,South,Partner,Debit Card
O017106,C00418,P0041,2025-01-06,1,93.16,0.2,16.73,South,Online,Bank Transfer
O017107,C02224,P0008,2025-05-02,4,967.68,0.0,4.07,South,Online,Debit Card
O017108,C00697,P0033,2025-05-23,2,454.27,0.1,15.42,South,Online,Debit Card
O017109,C02480,P0086,2025-11-20,1,172.17,0.0,11.73,West,Retail Store,PayPal
O017110,C00322,P0038,2024-11-06,2,323.52,0.0,20.63,West,Partner,PayPal
O017111,C00159,P0009,2025-10-18,4,285.48,0.2,24.86,South,Online,Bank Transfer
O017112,C01876,P0069,2024-03-08,2,30.77,0.15,6.54,East,Online,Debit Card
O017113,C01980,P0031,2025-10-11,1,350.4,0.0,16.36,Central,Online,Bank Transfer
O017114,C00242,P0014,2025-07-11,1,1303.2,0.1,19.87,Central,Online,Debit Card
O017115,C00904,P0053,2024-09-13,5,316.62,0.1,11.18,East,Online,Bank Transfer
O017116,C00986,P0021,2024-01-29,1,747.29,0.15,18.58,East,Online,PayPal
O017117,C00750,P0055,2025-04-24,2,163.36,0.0,11.91,West,Online,PayPal
O017118,C02364,P0063,2024-12-08,2,117.97,0.0,5.3,East,Online,PayPal
O017119,C00683,P0069,2024-05-17,3,30.77,0.0,9.64,North,Online,Credit Card
O017120,C00374,P0059,2025-10-26,2,534.37,0.05,16.45,West,Retail Store,Credit Card
O017121,C02169,P0078,2024-10-17,2,210.4,0.05,15.1,West,Online,Debit Card
O017122,C00097,P0051,2024-06-08,1,320.03,0.1,6.51,East,Partner,Debit Card
O017123,C02336,P0051,2025-10-10,2,320.03,0.15,10.2,South,Partner,Debit Card
O017124,C00858,P0022,2025-10-24,3,910.71,0.05,20.19,East,Online,Credit Card
O017125,C02099,P0035,2024-09-16,1,137.3,0.1,7.41,West,Online,PayPal
O017126,C01379,P0039,2024-01-18,2,393.4,0.15,15.28,South,Online,Credit Card
O017127,C00282,P0009,2025-05-26,1,285.48,0.0,15.95,South,Online,Credit Card
O017128,C00227,P0066,2025-12-02,2,718.11,0.0,14.01,Central,Online,PayPal
O017129,C00277,P0047,2025-05-18,2,601.35,0.1,12.3,West,Retail Store,Bank Transfer
O017130,C00225,P0043,2024-05-23,1,255.64,0.0,12.94,South,Online,Credit Card
O017131,C02007,P0056,2025-01-22,2,239.61,0.1,20.49,East,Retail Store,PayPal
O017132,C01416,P0048,2024-03-27,2,134.14,0.0,13.86,Central,Online,Credit Card
O017133,C01101,P0014,2025-12-29,3,1303.2,0.1,22.59,North,Retail Store,Debit Card
O017134,C01794,P0003,2025-02-15,2,377.97,0.0,9.41,West,Partner,PayPal
O017135,C00539,P0030,2024-05-04,2,490.45,0.15,14.29,East,Online,PayPal
O017136,C01238,P0061,2024-01-14,2,549.96,0.0,20.56,East,Online,PayPal
