order_id,customer_id,product_id,order_date,quantity,unit_price,discount,shipping_cost,region,sales_channel,payment_method,gross_sales,discount_amount,net_sales,estimated_cost,gross_profit,profit_margin,order_month
O017586,C01079,P0081,2024-12-27,2,51.36,0.0,5.92,South,Partner,Bank Transfer,102.72,0.0,102.72,75.68,21.11999999999999,0.20560747663551393,2024-12
O017587,C00274,P0013,2024-07-22,1,310.93,0.0,8.95,Central,Retail Store,PayPal,310.93,0.0,310.93,237.58,64.39999999999999,0.2071205737625832,2024-07
O017588,C01869,P0088,2025-02-19,1,89.32,0.1,18.02,North,Online,Bank Transfer,89.32,8.932,80.38799999999999,58.01,4.357999999999993,0.05421207145345069,2025-02
O017589,C02224,P0006,2025-11-11,1,877.9,0.0,8.15,South,Online,Bank Transfer,877.9,0.0,877.9,519.06,350.69000000000005,0.39946463150700545,2025-11
O017590,C00354,P0033,2025-11-01,4,454.27,0.0,9.96,North,Online,PayPal,1817.08,0.0,1817.08,1226.04,581.0799999999999,0.31978779140158936,2025-11
O017591,C02235,P0030,2025-10-06,4,490.45,0.05,21.52,West,Partner,Debit Card,1961.8,98.09,1863.71,1118.24,723.95,0.38844562727033716,2025-10
O017592,C00202,P0067,2025-10-20,1,435.6,0.1,2.96,North,Online,Credit Card,435.6,43.56,392.04,275.21,113.87000000000005,0.29045505560657087,2025-10
O017593,C01000,P0049,2025-12-13,2,63.33,0.15,3.72,East,Retail Store,Debit Card,126.66,18.999,107.661,91.2,12.740999999999998,0.11834368991556829,2025-12
O017594,C00473,P0049,2025-11-24,1,63.33,0.0,11.67,North,Online,Bank Transfer,63.33,0.0,63.33,45.6,6.059999999999997,0.09568924680246324,2025-11
O017595,C01043,P0029,2025-03-18,1,306.49,0.1,3.7,South,Online,PayPal,306.49,30.649,275.841,185.87,86.271,0.3127562617594919,2025-03
O017596,C00590,P0025,2024-09-20,1,27.18,0.0,8.2,North,Retail Store,Debit Card,27.18,0.0,27.18,15.99,2.99,0.11000735835172921,2024-09
O017597,C02034,P0043,2024-10-14,3,255.64,0.05,19.78,Central,Online,Debit Card,766.92,38.346,728.574,399.21,309.58399999999995,0.42491771597668865,2024-10
O017598,C01484,P0061,2025-09-25,2,549.96,0.0,24.88,North,Retail Store,Debit Card,1099.92,0.0,1099.92,610.04,465.0000000000001,0.4227580187650012,2025-09
O017599,C00431,P0064,2024-01-09,2,131.5,0.2,9.12,North,Partner,PayPal,263.0,52.6,210.4,136.88,64.4,0.3060836501901141,2024-01
O017600,C01383,P0026,2024-02-02,1,141.49,0.15,11.36,Central,Online,PayPal,141.49,21.2235,120.26650000000001,75.72,33.18650000000001,0.27594134692537,2024-02
O017601,C01813,P0080,2025-05-25,1,6.16,0.0,7.06,South,Online,Credit Card,6.16,0.0,6.16,3.48,-4.379999999999999,-0.7110389610389609,2025-05
O017602,C00332,P0048,2025-08-27,2,134.14,0.2,24.31,West,Online,Debit Card,268.28,53.656,214.62399999999997,148.88,41.43399999999997,0.1930538989115848,2025-08
O017603,C01453,P0083,2024-02-13,1,64.02,0.2,9.41,Central,Retail Store,Credit Card,64.02,12.804,51.215999999999994,35.53,6.275999999999993,0.12253983130271777,2024-02
O017604,C00542,P0047,2025-01-17,2,601.35,0.0,10.7,West,Retail Store,Credit Card,1202.7,0.0,1202.7,865.2,326.8,0.2717219589257504,2025-01
O017605,C02349,P0021,2025-05-01,4,747.29,0.0,5.64,West,Online,Bank Transfer,2989.16,0.0,2989.16,1991.36,992.16,0.3319193351978482,2025-05
O017606,C01772,P0067,2024-01-22,1,435.6,0.0,4.47,West,Online,Credit Card,435.6,0.0,435.6,275.21,155.92000000000004,0.3579430670339762,2024-01
O017607,C01476,P0021,2024-04-25,1,747.29,0.2,19.88,West,Online,Credit Card,747.29,149.458,597.832,497.84,80.11200000000002,0.13400420184934903,2024-04
O017608,C01520,P0045,2024-04-28,2,149.31,0.0,22.45,Central,Online,Debit Card,298.62,0.0,298.62,180.26,95.91000000000001,0.321177416114125,2024-04
O017609,C00722,P0081,2024-05-15,3,51.36,0.0,6.53,North,Online,Bank Transfer,154.07999999999998,0.0,154.07999999999998,113.52000000000001,34.02999999999997,0.2208592938733124,2024-05
O017610,C02444,P0001,2025-12-20,1,171.14,0.2,21.13,Central,Retail Store,Debit Card,171.14,34.228,136.91199999999998,111.14,4.641999999999978,0.033904990066611976,2025-12
O017611,C01506,P0055,2025-01-20,1,163.36,0.1,3.57,East,Online,Bank Transfer,163.36,16.336000000000002,147.024,119.0,24.454,0.16632658613559692,2025-01
O017612,C00767,P0084,2025-08-06,2,185.31,0.0,15.59,West,Retail Store,Bank Transfer,370.62,0.0,370.62,258.34,96.69000000000003,0.2608871620527765,2025-08
O017613,C00259,P0026,2025-09-27,1,141.49,0.1,13.88,East,Partner,Bank Transfer,141.49,14.149000000000001,127.34100000000001,75.72,37.74100000000001,0.2963774432429461,2025-09
O017614,C01518,P0057,2025-04-02,1,363.62,0.0,20.7,Central,Partner,Debit Card,363.62,0.0,363.62,248.87,94.05,0.2586491392112645,2025-04
O017615,C02430,P0017,2025-11-17,4,1003.97,0.1,12.17,Central,Online,Credit Card,4015.88,401.588,3614.292,2039.68,1562.4419999999998,0.4322954537154164,2025-11
O017616,C01915,P0076,2024-02-04,4,145.15,0.1,17.65,East,Online,Debit Card,580.6,58.06,522.54,396.16,108.72999999999993,0.2080797642285757,2024-02
O017617,C02441,P0022,2025-02-21,5,910.71,0.05,15.81,East,Online,Debit Card,4553.55,227.6775,4325.8725,3229.75,1080.3125000000005,0.24973285735998932,2025-02
O017618,C01658,P0034,2025-09-10,2,186.26,0.1,11.35,South,Online,Debit Card,372.52,37.252,335.268,228.76,95.15799999999999,0.28382667000727774,2025-09
O017619,C02481,P0085,2024-09-18,5,128.94,0.15,21.41,South,Online,Credit Card,644.7,96.705,547.995,424.6,101.98499999999999,0.1861057126433635,2024-09
O017620,C00842,P0029,2025-01-14,2,306.49,0.0,24.72,West,Online,Debit Card,612.98,0.0,612.98,371.74,216.52,0.3532252275767562,2025-01
O017621,C00095,P0005,2024-04-04,1,916.2,0.05,11.8,West,Online,Credit Card,916.2,45.81,870.3900000000001,614.55,244.04000000000013,0.2803800595135515,2024-04
O017622,C01351,P0063,2024-08-30,3,117.97,0.05,13.61,Central,Retail Store,Debit Card,353.90999999999997,17.6955,336.2145,253.59,69.01449999999998,0.2052692551927415,2024-08
O017623,C01356,P0005,2024-06-23,3,916.2,0.2,12.88,Central,Retail Store,Debit Card,2748.6000000000004,549.7200000000001,2198.88,1843.6499999999999,342.35000000000025,0.1556928982027215,2024-06
O017624,C00664,P0041,2024-03-29,2,93.16,0.15,2.83,South,Online,PayPal,186.32,27.947999999999997,158.37199999999999,103.26,52.28199999999998,0.330121486121284,2024-03
O017625,C01606,P0034,2025-05-31,4,186.26,0.2,16.65,East,Online,Debit Card,745.04,149.008,596.0319999999999,457.52,121.86199999999994,0.2044554654783635,2025-05
O017626,C02298,P0013,2025-03-23,1,310.93,0.15,11.74,North,Retail Store,Bank Transfer,310.93,46.6395,264.2905,237.58,14.970499999999996,0.0566441094174781,2025-03
O017627,C01400,P0079,2025-06-10,1,95.49,0.0,17.1,West,Online,Debit Card,95.49,0.0,95.49,61.6,16.789999999999992,0.1758299298355848,2025-06
O017628,C01073,P0015,2024-09-18,2,959.82,0.0,4.55,North,Online,Debit Card,1919.64,0.0,1919.64,937.18,977.9100000000002,0.5094236419328625,2024-09
O017629,C02406,P0087,2024-12-29,3,50.59,0.0,15.27,West,Partner,PayPal,151.77,0.0,151.77,100.26,36.24000000000001,0.2387823680569283,2024-12
O017630,C01144,P0048,2024-11-17,1,134.14,0.05,15.09,East,Partner,Debit Card,134.14,6.707,127.43299999999999,74.44,37.90299999999999,0.29743473040735124,2024-11
O017631,C01279,P0049,2024-01-11,1,63.33,0.1,13.37,North,Online,Bank Transfer,63.33,6.333,56.997,45.6,-1.9730000000000008,-0.03461585697492852,2024-01
O017632,C00915,P0083,2025-10-01,1,64.02,0.05,23.39,East,Online,PayPal,64.02,3.201,60.818999999999996,35.53,1.8989999999999938,0.031223795195580228,2025-10
O017633,C02417,P0077,2024-08-12,1,70.81,0.2,7.87,South,Partner,Debit Card,70.81,14.162,56.648,37.35,11.428,0.2017370427905663,2024-08
O017634,C01397,P0074,2025-11-14,3,18.14,0.0,24.89,East,Online,Credit Card,54.42,0.0,54.42,41.55,-12.019999999999996,-0.2208746784270488,2025-11
O017635,C00897,P0083,2025-08-29,3,64.02,0.05,18.05,South,Online,Credit Card,192.06,9.603000000000002,182.457,106.59,57.81699999999999,0.31688014162240963,2025-08
O017636,C01718,P0010,2025-07-29,1,366.28,0.1,7.08,West,Online,Debit Card,366.28,36.628,329.652,214.62,107.95199999999998,0.3274726074769757,2025-07
O017637,C02308,P0051,2024-01-16,1,320.03,0.1,22.2,West,Online,Debit Card,320.03,32.003,288.027,184.4,81.42699999999998,0.2827061351887149,2024-01
O017638,C01816,P0040,2024-02-14,5,255.42,0.0,3.39,Central,Online,Debit Card,1277.1,0.0,1277.1,994.5999999999999,279.11,0.21854983948007206,2024-02
O017639,C00243,P0050,2024-01-04,1,668.03,0.05,22.94,Central,Retail Store,Credit Card,668.03,33.4015,634.6285,357.21,254.47850000000005,0.40098813715425646,2024-01
O017640,C00964,P0021,2025-10-08,2,747.29,0.1,5.02,South,Online,PayPal,1494.58,149.458,1345.1219999999998,995.68,344.4219999999999,0.2560526108412471,2025-10
O017641,C00854,P0003,2024-08-26,6,377.97,0.05,16.43,Central,Online,Bank Transfer,2267.82,113.39100000000002,2154.429,1670.22,467.77900000000005,0.21712435174238745,2024-08
O017642,C00649,P0001,2024-04-17,2,171.14,0.0,6.57,West,Retail Store,PayPal,342.28,0.0,342.28,222.28,113.42999999999998,0.3313953488372093,2024-04
O017643,C02414,P0032,2024-04-09,3,175.67,0.05,10.37,North,Online,Bank Transfer,527.01,26.3505,500.6595,307.38,182.90949999999998,0.3653371203382738,2024-04
O017644,C01794,P0046,2025-07-28,4,527.57,0.0,9.63,West,Retail Store,PayPal,2110.28,0.0,2110.28,1309.96,790.6900000000002,0.3746848759406335,2025-07
O017645,C01789,P0012,2024-08-19,1,436.24,0.0,6.59,North,Retail Store,Bank Transfer,436.24,0.0,436.24,262.26,167.39000000000001,0.38371080139372826,2024-08
O017646,C01415,P0078,2024-02-14,1,210.4,0.0,18.15,East,Online,Credit Card,210.4,0.0,210.4,127.02,65.23000000000002,0.31002851711026624,2024-02
O017647,C01450,P0083,2025-01-20,1,64.02,0.05,20.11,West,Retail Store,PayPal,64.02,3.201,60.818999999999996,35.53,5.178999999999995,0.08515431033065317,2025-01
O017648,C00259,P0072,2025-01-04,3,12.41,0.0,13.82,East,Partner,PayPal,37.230000000000004,0.0,37.230000000000004,25.200000000000003,-1.7899999999999991,-0.04807950577491268,2025-01
O017649,C02500,P0037,2025-03-09,1,147.84,0.15,16.82,East,Partner,PayPal,147.84,22.176,125.664,90.7,18.144,0.1443850267379679,2025-03
O017650,C01284,P0047,2025-04-30,1,601.35,0.15,10.02,North,Online,Bank Transfer,601.35,90.2025,511.14750000000004,432.6,68.52750000000002,0.13406599856205892,2025-04
O017651,C01890,P0033,2025-11-26,6,454.27,0.0,23.14,Central,Online,Credit Card,2725.62,0.0,2725.62,1839.06,863.42,0.31677930159009693,2025-11
O017652,C02477,P0009,2024-03-16,3,285.48,0.1,21.94,North,Retail Store,Debit Card,856.44,85.644,770.796,584.28,164.57600000000008,0.21351434101889485,2024-03
O017653,C01628,P0023,2025-08-11,2,485.17,0.05,18.87,East,Online,Credit Card,970.34,48.517,921.823,739.3,163.65300000000002,0.17753191230854515,2025-08
O017654,C00755,P0067,2025-11-07,1,435.6,0.0,24.49,North,Online,Credit Card,435.6,0.0,435.6,275.21,135.90000000000003,0.31198347107438024,2025-11
O017655,C00898,P0059,2024-01-23,2,534.37,0.15,20.58,Central,Online,Debit Card,1068.74,160.311,908.429,549.2,338.64899999999994,0.3727853249951289,2024-01
O017656,C00883,P0047,2025-06-09,1,601.35,0.05,17.77,North,Retail Store,PayPal,601.35,30.067500000000003,571.2825,432.6,120.91250000000001,0.21165097828132318,2025-06
O017657,C01444,P0081,2024-12-31,5,51.36,0.15,13.14,East,Retail Store,Bank Transfer,256.8,38.52,218.28,189.20000000000002,15.939999999999984,0.07302547187099132,2024-12
O017658,C02045,P0084,2024-10-30,2,185.31,0.0,4.81,Central,Partner,Debit Card,370.62,0.0,370.62,258.34,107.47000000000003,0.28997355782202805,2024-10
O017659,C00273,P0046,2024-04-28,1,527.57,0.15,18.99,Central,Online,Debit Card,527.57,79.13550000000001,448.43450000000007,327.49,101.95450000000007,0.2273565035696407,2024-04
O017660,C02183,P0082,2024-09-15,2,167.02,0.0,12.99,North,Partner,Debit Card,334.04,0.0,334.04,217.52,103.53000000000002,0.3099329421626153,2024-09
O017661,C01016,P0021,2025-07-04,3,747.29,0.0,20.52,Central,Online,PayPal,2241.87,0.0,2241.87,1493.52,727.8299999999999,0.3246530797949926,2025-07
O017662,C02449,P0067,2025-08-21,1,435.6,0.0,16.75,North,Online,Credit Card,435.6,0.0,435.6,275.21,143.64000000000004,0.32975206611570257,2025-08
O017663,C01471,P0040,2025-01-14,2,255.42,0.0,8.05,East,Online,Bank Transfer,510.84,0.0,510.84,397.84,104.95,0.20544593219011825,2025-01
O017664,C01398,P0038,2025-10-02,4,323.52,0.0,10.22,South,Retail Store,Bank Transfer,1294.08,0.0,1294.08,669.72,614.1399999999999,0.47457653313550935,2025-10
O017665,C01949,P0071,2024-04-28,1,111.79,0.1,17.38,South,Retail Store,Credit Card,111.79,11.179000000000002,100.611,70.09,13.141000000000002,0.13061196091878624,2024-04
O017666,C01371,P0036,2024-08-07,2,250.91,0.0,4.85,Central,Online,Credit Card,501.82,0.0,501.82,292.6,204.36999999999998,0.4072575824000637,2024-08
O017667,C00010,P0086,2024-04-28,2,172.17,0.1,2.78,West,Online,Credit Card,344.34,34.434,309.90599999999995,199.82,107.30599999999995,0.34625338005717854,2024-04
O017668,C01282,P0010,2024-06-24,1,366.28,0.05,7.99,West,Retail Store,PayPal,366.28,18.314,347.96599999999995,214.62,125.35599999999995,0.36025358799422924,2024-06
O017669,C01985,P0022,2024-10-06,2,910.71,0.1,4.81,North,Online,Credit Card,1821.42,182.14200000000002,1639.278,1291.9,342.5679999999999,0.20897492676653986,2024-10
O017670,C00301,P0005,2025-10-18,2,916.2,0.0,16.77,North,Partner,Bank Transfer,1832.4,0.0,1832.4,1229.1,586.5300000000002,0.32008840864440086,2025-10
O017671,C01681,P0029,2024-10-03,1,306.49,0.05,12.54,South,Partner,Credit Card,306.49,15.3245,291.1655,185.87,92.75550000000001,0.3185662449706439,2024-10
O017672,C00471,P0072,2024-06-26,3,12.41,0.0,22.7,North,Retail Store,Credit Card,37.230000000000004,0.0,37.230000000000004,25.200000000000003,-10.669999999999998,-0.28659683051302703,2024-06
O017673,C02074,P0028,2025-09-25,3,406.01,0.0,24.99,Central,Online,PayPal,1218.03,0.0,1218.03,787.5899999999999,405.45000000000005,0.332873574542499,2025-09
O017674,C01610,P0031,2024-05-14,1,350.4,0.0,8.92,East,Online,Bank Transfer,350.4,0.0,350.4,234.4,107.07999999999997,0.305593607305936,2024-05
O017675,C02493,P0034,2024-12-06,1,186.26,0.0,21.63,West,Online,Bank Transfer,186.26,0.0,186.26,114.38,50.25,0.2697841726618705,2024-12
O017676,C02045,P0050,2024-08-31,1,668.03,0.2,7.37,Central,Online,Debit Card,668.03,133.606,534.424,357.21,169.844,0.31780758349175936,2024-08
O017677,C02267,P0004,2024-03-20,2,778.99,0.05,22.05,West,Online,Credit Card,1557.98,77.899,1480.0810000000001,935.06,522.9710000000002,0.3533394456114227,2024-03
O017678,C00266,P0046,2025-01-14,2,527.57,0.0,4.27,West,Online,PayPal,1055.14,0.0,1055.14,654.98,395.8900000000001,0.37520139507553507,2025-01
O017679,C01656,P0017,2024-12-24,2,1003.97,0.0,16.32,Central,Online,Bank Transfer,2007.94,0.0,2007.94,1019.84,971.78,0.4839686444814088,2024-12
O017680,C01353,P0049,2025-06-24,2,63.33,0.15,19.2,East,Online,Credit Card,126.66,18.999,107.661,91.2,-2.7390000000000008,-0.02544096748126063,2025-06
O017681,C01898,P0047,2024-08-24,6,601.35,0.0,4.75,North,Partner,Credit Card,3608.1000000000004,0.0,3608.1000000000004,2595.6000000000004,1007.75,0.27930212577256724,2024-08
O017682,C01884,P0012,2024-11-14,1,436.24,0.0,3.39,West,Retail Store,Debit Card,436.24,0.0,436.24,262.26,170.59000000000003,0.39104621309370996,2024-11
O017683,C00859,P0079,2024-05-22,1,95.49,0.0,22.47,East,Online,Debit Card,95.49,0.0,95.49,61.6,11.419999999999995,0.1195936747303382,2024-05
O017684,C02039,P0012,2025-01-02,1,436.24,0.0,24.46,South,Partner,Credit Card,436.24,0.0,436.24,262.26,149.52,0.3427471116816431,2025-01
O017685,C01576,P0004,2025-07-21,5,778.99,0.1,16.42,North,Online,Credit Card,3894.95,389.495,3505.455,2337.6499999999996,1151.3850000000002,0.32845522193267357,2025-07
O017686,C01870,P0014,2025-09-26,1,1303.2,0.0,20.75,West,Online,PayPal,1303.2,0.0,1303.2,845.71,436.74,0.33512891344383056,2025-09
O017687,C01939,P0005,2025-06-14,1,916.2,0.15,11.48,East,Online,PayPal,916.2,137.43,778.77,614.55,152.74000000000004,0.196129794419405,2025-06
O017688,C00521,P0033,2024-01-14,1,454.27,0.0,4.1,West,Retail Store,Credit Card,454.27,0.0,454.27,306.51,143.66,0.31624364364805074,2024-01
O017689,C00211,P0082,2024-01-22,3,167.02,0.0,20.5,East,Online,Credit Card,501.06000000000006,0.0,501.06000000000006,326.28000000000003,154.28000000000003,0.30790723665828446,2024-01
O017690,C01223,P0072,2025-11-13,5,12.41,0.15,4.61,East,Retail Store,PayPal,62.05,9.3075,52.7425,42.0,6.132499999999999,0.11627245579940275,2025-11
O017691,C00886,P0073,2024-05-24,5,162.4,0.0,16.15,North,Partner,Debit Card,812.0,0.0,812.0,590.0,205.85,0.25350985221674877,2024-05
O017692,C01782,P0073,2024-08-20,2,162.4,0.15,17.88,Central,Online,PayPal,324.8,48.72,276.08000000000004,236.0,22.200000000000042,0.08041147493480165,2024-08
O017693,C01950,P0052,2024-01-26,3,120.9,0.0,7.67,East,Online,Debit Card,362.70000000000005,0.0,362.70000000000005,251.91,103.12000000000005,0.2843121036669425,2024-01
O017694,C00880,P0018,2024-10-28,2,159.0,0.05,6.16,South,Online,Debit Card,318.0,15.9,302.1,178.3,117.64000000000001,0.38940748096656735,2024-10
O017695,C00853,P0032,2025-07-31,1,175.67,0.0,7.3,South,Partner,Bank Transfer,175.67,0.0,175.67,102.46,65.91,0.3751921215916207,2025-07
O017696,C00887,P0058,2025-04-21,3,524.63,0.1,4.42,West,Online,PayPal,1573.8899999999999,157.389,1416.5009999999997,813.1500000000001,598.9309999999997,0.42282426909688015,2025-04
O017697,C01882,P0017,2024-12-14,2,1003.97,0.2,9.61,Central,Partner,Credit Card,2007.94,401.588,1606.352,1019.84,576.902,0.35913797225016686,2024-12
O017698,C02379,P0047,2025-03-26,1,601.35,0.0,5.76,East,Retail Store,Credit Card,601.35,0.0,601.35,432.6,162.99,0.2710401596408082,2025-03
O017699,C00793,P0019,2025-09-14,1,530.25,0.0,24.06,East,Retail Store,Bank Transfer,530.25,0.0,530.25,286.78,219.41000000000003,0.4137859500235738,2025-09
O017700,C02312,P0010,2025-05-04,1,366.28,0.0,16.43,Central,Retail Store,Debit Card,366.28,0.0,366.28,214.62,135.22999999999996,0.36919842743256515,2025-05
O017701,C00459,P0041,2025-12-20,1,93.16,0.2,19.91,North,Online,Bank Transfer,93.16,18.632,74.52799999999999,51.63,2.987999999999989,0.040092314297981824,2025-12
O017702,C01626,P0069,2024-05-20,1,30.77,0.1,2.56,West,Online,PayPal,30.77,3.077,27.692999999999998,18.55,6.582999999999997,0.23771350160690416,2024-05
O017703,C01008,P0027,2025-04-25,1,319.74,0.0,7.31,Central,Online,Credit Card,319.74,0.0,319.74,170.73,141.70000000000002,0.44317257771939705,2025-04
O017704,C01650,P0071,2025-04-18,1,111.79,0.2,19.53,West,Online,Bank Transfer,111.79,22.358000000000004,89.432,70.09,-0.1880000000000024,-0.002102155827891609,2025-04
O017705,C01754,P0041,2025-12-11,1,93.16,0.0,7.76,South,Online,Debit Card,93.16,0.0,93.16,51.63,33.769999999999996,0.36249463288965217,2025-12
O017706,C02105,P0069,2024-03-21,1,30.77,0.15,5.54,West,Retail Store,Debit Card,30.77,4.6155,26.1545,18.55,2.064499999999998,0.07893479133609888,2024-03
O017707,C01650,P0032,2024-11-02,1,175.67,0.05,14.87,West,Retail Store,Bank Transfer,175.67,8.7835,166.88649999999998,102.46,49.55649999999999,0.2969473264763776,2024-11
O017708,C02129,P0087,2025-02-12,3,50.59,0.0,9.22,Central,Retail Store,PayPal,151.77,0.0,151.77,100.26,42.290000000000006,0.2786453185741583,2025-02
O017709,C01265,P0076,2025-04-21,1,145.15,0.0,22.15,North,Retail Store,Credit Card,145.15,0.0,145.15,99.04,23.96,0.1650706166035136,2025-04
O017710,C01818,P0041,2025-08-26,3,93.16,0.2,17.41,West,Online,Bank Transfer,279.48,55.89600000000001,223.584,154.89000000000001,51.28399999999999,0.2293724058966652,2025-08
O017711,C01347,P0072,2024-01-09,2,12.41,0.1,15.34,South,Retail Store,Credit Card,24.82,2.482,22.338,16.8,-9.802,-0.4388038320350971,2024-01
O017712,C01526,P0072,2024-05-09,2,12.41,0.0,5.23,South,Online,PayPal,24.82,0.0,24.82,16.8,2.789999999999999,0.11240934730056402,2024-05
O017713,C00362,P0034,2024-01-19,3,186.26,0.1,13.47,West,Online,PayPal,558.78,55.878,502.902,343.14,146.292,0.2908956416955988,2024-01
O017714,C02301,P0024,2025-05-02,2,774.35,0.05,5.69,Central,Partner,Bank Transfer,1548.7,77.435,1471.265,1067.78,397.79500000000013,0.2703761728852383,2025-05
O017715,C01127,P0050,2025-11-29,2,668.03,0.0,10.89,North,Online,PayPal,1336.06,0.0,1336.06,714.42,610.75,0.4571276739068605,2025-11
O017716,C02154,P0017,2024-07-08,2,1003.97,0.0,9.97,Central,Online,Credit Card,2007.94,0.0,2007.94,1019.84,978.13,0.48713108957438966,2024-07
O017717,C01497,P0018,2025-04-25,2,159.0,0.0,15.23,West,Online,Bank Transfer,318.0,0.0,318.0,178.3,124.46999999999998,0.39141509433962257,2025-04
O017718,C02385,P0012,2024-12-08,3,436.24,0.0,16.06,South,Partner,PayPal,1308.72,0.0,1308.72,786.78,505.88000000000005,0.386545632373617,2024-12
O017719,C00921,P0080,2025-10-22,4,6.16,0.1,17.77,Central,Online,Bank Transfer,24.64,2.4640000000000004,22.176000000000002,13.92,-9.513999999999998,-0.42902236652236636,2025-10
O017720,C02024,P0084,2024-12-10,2,185.31,0.0,21.52,North,Online,Bank Transfer,370.62,0.0,370.62,258.34,90.76000000000003,0.24488694619826246,2024-12
O017721,C00571,P0080,2024-06-19,3,6.16,0.2,6.47,East,Online,Credit Card,18.48,3.696,14.784,10.44,-2.1259999999999986,-0.14380411255411246,2024-06
O017722,C00893,P0032,2025-05-26,1,175.67,0.05,14.19,Central,Online,PayPal,175.67,8.7835,166.88649999999998,102.46,50.23649999999999,0.3010219520452523,2025-05
O017723,C01148,P0075,2024-02-19,3,44.45,0.1,19.49,West,Retail Store,Credit Card,133.35000000000002,13.335000000000003,120.01500000000001,86.82000000000001,13.705000000000009,0.1141940590759489,2024-02
O017724,C02103,P0085,2024-02-25,1,128.94,0.0,7.55,North,Online,Bank Transfer,128.94,0.0,128.94,84.92,36.47,0.28284473398479915,2024-02
O017725,C00200,P0073,2025-10-15,2,162.4,0.15,6.72,West,Online,Debit Card,324.8,48.72,276.08000000000004,236.0,33.36000000000004,0.12083454071283699,2025-10
O017726,C00966,P0070,2024-04-13,3,123.58,0.1,20.53,South,Partner,PayPal,370.74,37.074000000000005,333.666,275.1,38.03599999999997,0.11399423375471272,2024-04
O017727,C02218,P0017,2024-12-23,1,1003.97,0.1,10.87,South,Online,Credit Card,1003.97,100.397,903.573,509.92,382.78299999999996,0.42363262293140674,2024-12
O017728,C02126,P0030,2025-03-02,2,490.45,0.2,13.33,West,Online,PayPal,980.9,196.18,784.72,559.12,212.27,0.27050412886124986,2025-03
O017729,C01353,P0073,2025-02-25,2,162.4,0.0,17.57,East,Online,Credit Card,324.8,0.0,324.8,236.0,71.23000000000002,0.21930418719211828,2025-02
O017730,C01590,P0041,2025-02-18,1,93.16,0.0,3.57,West,Partner,Bank Transfer,93.16,0.0,93.16,51.63,37.959999999999994,0.4074710176041219,2025-02
O017731,C01803,P0035,2025-04-27,1,137.3,0.0,8.98,South,Online,Credit Card,137.3,0.0,137.3,99.17,29.15000000000001,0.21230881281864536,2025-04
O017732,C02247,P0060,2025-04-11,1,227.84,0.15,5.9,North,Retail Store,PayPal,227.84,34.176,193.664,109.97,77.79399999999998,0.4016957204230006,2025-04
O017733,C01159,P0071,2025-04-13,2,111.79,0.0,8.98,Central,Online,Bank Transfer,223.58,0.0,223.58,140.18,74.42,0.332856248322748,2025-04
O017734,C00138,P0008,2025-04-13,2,967.68,0.0,9.02,West,Partner,PayPal,1935.36,0.0,1935.36,1310.36,615.98,0.3182767030423281,2025-04
O017735,C01901,P0048,2024-02-05,1,134.14,0.0,14.19,East,Online,Credit Card,134.14,0.0,134.14,74.44,45.50999999999999,0.339272401968093,2024-02
O017736,C01357,P0062,2025-01-31,1,692.95,0.2,23.75,Central,Partner,Bank Transfer,692.95,138.59,554.36,345.04,185.57,0.3347463741972725,2025-01
O017737,C02071,P0036,2024-04-15,3,250.91,0.1,18.77,West,Online,Bank Transfer,752.73,75.27300000000001,677.457,438.90000000000003,219.78699999999995,0.32442944718262556,2024-04
O017738,C01941,P0054,2025-05-15,6,289.95,0.0,12.64,North,Retail Store,Bank Transfer,1739.6999999999998,0.0,1739.6999999999998,864.3000000000001,862.7599999999998,0.49592458469851114,2025-05
O017739,C00715,P0007,2025-01-01,4,787.65,0.1,24.18,South,Online,Bank Transfer,3150.6,315.06,2835.54,2423.0,388.35999999999996,0.13696156640357743,2025-01
O017740,C02081,P0046,2024-02-14,5,527.57,0.05,6.62,North,Online,Debit Card,2637.8500000000004,131.8925,2505.9575000000004,1637.45,861.8875000000004,0.3439354019371838,2024-02
O017741,C01039,P0078,2024-05-22,2,210.4,0.0,14.68,North,Online,Debit Card,420.8,0.0,420.8,254.04,152.08,0.3614068441064639,2024-05
O017742,C01269,P0080,2025-07-31,1,6.16,0.0,14.93,West,Online,Bank Transfer,6.16,0.0,6.16,3.48,-12.25,-1.9886363636363635,2025-07
O017743,C02342,P0031,2024-08-18,4,350.4,0.2,18.02,North,Retail Store,Credit Card,1401.6,280.32,1121.28,937.6,165.65999999999994,0.1477418664383561,2024-08
O017744,C01084,P0044,2024-02-03,1,236.62,0.0,16.51,Central,Online,Credit Card,236.62,0.0,236.62,158.99,61.11999999999999,0.258304454399459,2024-02
O017745,C01976,P0006,2024-04-06,2,877.9,0.1,20.59,Central,Online,Credit Card,1755.8,175.58,1580.22,1038.12,521.5100000000001,0.3300236675905887,2024-04
O017746,C00327,P0003,2025-09-16,1,377.97,0.2,4.71,East,Retail Store,PayPal,377.97,75.59400000000001,302.37600000000003,278.37,19.296000000000028,0.06381458845940162,2025-09
O017747,C02322,P0020,2025-01-07,1,797.9,0.0,12.62,West,Partner,PayPal,797.9,0.0,797.9,611.78,173.5,0.21744579521243265,2025-01
O017748,C00240,P0079,2024-10-03,5,95.49,0.15,3.15,North,Online,Credit Card,477.45,71.61749999999999,405.8325,308.0,94.68249999999998,0.23330438050180796,2024-10
